cik,company,fyear,period,filing_date,accession,form,listed,in_sample,coregistrant_copy,n_item1a_sentences,risk_section_length,risk_section_length_ln,n_titles,secrets,readability,cyber_risk,cyber_risk_jaccard,n_train,crd_sentences,crd_sentences_ratio,negative_words,precise_words,litigious_words,negative_words_raw,precise_words_strong_modal,litigious_words_raw,mentions_insurance,cyber_insurance,cyber_insurance_partial,n_words,n_words_adj,sic,ff12
1273931,MONEYGRAM INTERNATIONAL INC,2010,20101231,2011-03-16,0000950123-11-025682,10-K,True,False,False,338.0,327.0,5.793013608384144,36.0,1.0,2212318.0,0.46898584987505276,0.18078621331111583,9,11,0.03254437869822485,0.21978021978021978,-0.0,0.04945054945054945,0.12693498452012383,0.0,0.02786377708978328,1,1,1,323,182,7389,Other
31791,PERKINELMER INC,2010,20110102,2011-03-01,0001193125-11-051468,10-K,True,False,False,254.0,254.0,5.541263545158426,22.0,1.0,9178897.0,0.0,0.0,9,0,0.0,,,,,,,0,0,0,0,0,3826,BusEq
1336920,"SAIC, Inc.",2010,20110131,2011-03-25,0001193125-11-078283,10-K,True,False,False,438.0,420.0,6.042632833682381,63.0,1.0,14609281.0,0.3785757946382509,0.13939333556571834,9,18,0.0410958904109589,0.23076923076923078,-0.0,0.043478260869565216,0.125,0.0,0.023214285714285715,1,1,1,560,299,7373,BusEq
1377013,TIME WARNER CABLE INC.,2010,20101231,2011-02-18,0000950123-11-015515,10-K,True,False,False,189.0,181.0,5.204006687076795,29.0,0.0,25826355.0,0.40733093203690074,0.1574399384990127,9,8,0.042328042328042326,0.15819209039548024,-0.022598870056497175,0.011299435028248588,0.0924092409240924,0.0,0.006600660066006601,0,0,0,303,177,4841,Telcm
104889,WASHINGTON POST CO,2010,20110102,2011-03-02,0001193125-11-053497,10-K,True,False,False,274.0,274.0,5.616771097666572,1.0,0.0,9141627.0,0.0,0.0,9,0,0.0,,,,,,,0,0,0,0,0,8200,Other
945983,"Wayside Technology Group, Inc.",2010,20101231,2011-02-18,0001104659-11-008404,10-K,True,False,False,50.0,50.0,3.9318256327243257,11.0,0.0,1529940.0,0.0,0.0,9,0,0.0,,,,,,,0,0,0,0,0,5045,Shops
64670,MEDTRONIC INC,2010,20110429,2011-06-28,0000897101-11-001132,10-K,True,False,False,248.0,248.0,5.517452896464707,23.0,1.0,23602233.0,0.0,0.0,10,0,0.0,,,,,,,0,0,0,0,0,3845,Hlth
14195,BRIGGS & STRATTON CORP,2011,20110703,2011-09-01,0001193125-11-239046,10-K,True,False,False,185.0,185.0,5.225746673713202,25.0,0.0,2210939.0,0.0,0.0,9,0,0.0,,,,,,,0,0,0,0,0,3510,Manuf
320193,APPLE INC,2011,20110924,2011-10-26,0001193125-11-282113,10-K,True,False,False,278.0,261.0,5.568344503761097,30.0,0.0,9435428.0,0.39489423195845835,0.17124569602481,9,17,0.06115107913669065,0.13602941176470587,-0.014705882352941176,0.029411764705882353,0.083710407239819,0.0,0.01809954751131222,0,0,0,442,272,3571,BusEq
34782,1ST SOURCE CORP,2011,20111231,2012-02-17,0001104659-12-010878,10-K,True,False,False,132.0,126.0,4.844187086458591,7.0,0.0,14435562.0,0.36785110021309975,0.12760395712262948,9,6,0.045454545454545456,0.0975609756097561,-0.012195121951219513,0.036585365853658534,0.05755395683453238,0.0,0.02158273381294964,1,1,0,139,82,6022,Money
1468516,AOL Inc.,2011,20111231,2012-02-24,0001193125-12-076633,10-K,True,False,False,361.0,348.0,5.855071922202427,40.0,0.0,10008080.0,0.3503816902715091,0.15978607239384043,10,13,0.036011080332409975,0.1746031746031746,-0.0,0.07142857142857142,0.09713024282560706,0.003968253968253968,0.039735099337748346,0,0,0,453,252,7374,BusEq
14930,BRUNSWICK CORP,2011,20111231,2012-02-23,0000014930-12-000028,10-K,False,False,False,233.0,233.0,5.455321115357702,36.0,1.0,32481306.0,0.0,0.0,9,0,0.0,,,,,,,0,0,0,0,0,3510,Manuf
1108109,COMMUNITY HEALTH SYSTEMS INC,2011,20111231,2012-02-23,0001193125-12-074190,10-K,True,False,False,312.0,312.0,5.746203190540153,27.0,0.0,24972270.0,0.0,0.0,9,0,0.0,,,,,,,0,0,0,0,0,8062,Hlth
715957,DOMINION RESOURCES INC /VA/,2011,20111231,2012-02-28,0001193125-12-085811,10-K,True,False,False,210.0,195.0,5.278114659230517,30.0,0.0,39854368.0,0.33432243852505394,0.15279302851294593,10,15,0.07142857142857142,0.13360323886639677,-0.012145748987854251,0.032388663967611336,0.08068459657701711,0.0,0.019559902200488997,1,1,1,409,247,4911,Utils
1331875,"Fidelity National Financial, Inc.",2011,20111231,2012-02-23,0001331875-12-000018,10-K,True,False,False,166.0,166.0,5.117993812416755,19.0,1.0,19977439.0,0.0,0.0,9,0,0.0,,,,,,,0,0,0,0,0,6361,Money
4447,HESS CORP,2011,20111231,2012-02-27,0001193125-12-081827,10-K,True,False,False,4716.0,4716.0,8.458928283284262,1008.0,0.0,16872559.0,0.0,0.0,10,0,0.0,,,,,,,0,0,0,0,0,2911,Enrgy
1462633,"Jive Software, Inc.",2011,20111231,2012-03-12,0001193125-12-108740,10-K,True,False,False,564.0,540.0,6.293419278846481,46.0,0.0,1456210.0,0.42527655608019826,0.16295877896434846,11,24,0.0425531914893617,0.15948275862068967,-0.010775862068965518,0.036637931034482756,0.08771929824561403,0.0,0.019883040935672516,0,0,0,855,464,7374,BusEq
740670,MICHAELS STORES INC,2011,20120128,2012-03-21,0001104659-12-019658,10-K,False,True,False,236.0,224.0,5.41610040220442,32.0,0.0,9804346.0,0.3982814129054062,0.17511605043901302,12,12,0.05084745762711865,0.1890547263681592,-0.029850746268656716,0.04975124378109453,0.11641791044776119,0.0,0.029850746268656716,0,0,0,335,201,5945,Shops
1123541,PENSON WORLDWIDE INC,2011,20111231,2012-03-15,0001193125-12-117406,10-K,True,False,False,558.0,551.0,6.313548046277095,57.0,1.0,6827945.0,0.2501410270300348,0.09428097795580613,12,7,0.012544802867383513,0.12727272727272726,-0.05454545454545454,0.0,0.06930693069306931,0.0,0.0,0,0,0,202,110,6211,Money
1503518,"Radiation Therapy Services Holdings, Inc.",2011,20111231,2012-03-22,0001047469-12-003129,10-K,False,False,False,472.0,468.0,6.150602768446279,47.0,0.0,11171343.0,0.3416957678433086,0.10929488187905213,12,4,0.00847457627118644,0.18,-0.0,0.0,0.09278350515463918,0.0,0.0,0,0,0,97,50,8011,Hlth
27419,TARGET CORP,2011,20120128,2012-03-15,0001047469-12-002714,10-K,True,False,False,110.0,104.0,4.653960350157523,17.0,0.0,16588247.0,0.33689872067974114,0.1278363865825341,12,6,0.05454545454545454,0.25,-0.0,0.04310344827586207,0.14427860696517414,0.0,0.024875621890547265,0,0,0,201,116,5331,Shops
732712,VERIZON COMMUNICATIONS INC,2011,20111231,2012-02-24,0001193125-12-077846,10-K,True,False,False,99.0,92.0,4.532599493153256,11.0,0.0,17799660.0,0.4323477058659536,0.15489281457149864,10,7,0.0707070707070707,0.15789473684210525,-0.0,0.03007518796992481,0.0944206008583691,0.0,0.017167381974248927,0,0,0,233,133,4813,Telcm
106535,WEYERHAEUSER CO,2011,20111231,2012-02-22,0000106535-12-000016,10-K,True,False,False,329.0,329.0,5.799092654460526,86.0,0.0,33007047.0,0.0,0.0,8,0,0.0,,,,,,,0,0,0,0,0,6798,Money
764478,BEST BUY CO INC,2011,20120303,2012-05-01,0000764478-12-000035,10-K,True,False,False,219.0,216.0,5.37989735354046,31.0,1.0,24972747.0,0.2963575964199593,0.10246223580660205,9,3,0.0136986301369863,0.08333333333333333,-0.041666666666666664,0.041666666666666664,0.05319148936170213,0.0,0.02127659574468085,0,0,0,94,48,5731,Shops
95521,SUPERVALU INC,2011,20120225,2012-04-19,0001193125-12-168910,10-K,True,False,False,137.0,130.0,4.875197323201151,15.0,0.0,12775305.0,0.35367702955425456,0.12696700245391104,10,7,0.051094890510948905,0.11029411764705882,-0.014705882352941176,0.03676470588235294,0.06787330316742081,0.0,0.02262443438914027,0,0,0,221,136,5141,Shops
1511737,"Ubiquiti Networks, Inc.",2012,20120630,2012-09-28,0001193125-12-408603,10-K,True,False,False,739.0,735.0,6.601230118728877,70.0,1.0,9173641.0,0.2331650414877349,0.10881601263537002,17,4,0.005412719891745603,0.15306122448979592,-0.0,0.07142857142857142,0.08695652173913043,0.0,0.03804347826086957,0,0,0,184,98,3663,BusEq
829224,STARBUCKS CORP,2012,20120930,2012-11-16,0000829224-12-000007,10-K,True,False,False,230.0,226.0,5.424950017481403,18.0,0.0,18728854.0,0.32393558256033717,0.12116833814841081,20,4,0.017391304347826087,0.205607476635514,-0.0,0.056074766355140186,0.11398963730569948,0.0,0.031088082901554404,0,0,0,193,107,5810,Shops
350698,"AUTONATION, INC.",2012,20121231,2013-02-15,0000350698-13-000021,10-K,True,False,False,192.0,185.0,5.225746673713202,19.0,0.0,16147091.0,0.5426480679945919,0.17745371577913632,18,7,0.036458333333333336,0.1953125,-0.015625,0.0390625,0.10683760683760683,0.0,0.021367521367521368,0,0,0,234,128,5500,Shops
1058090,CHIPOTLE MEXICAN GRILL INC,2012,20121231,2013-02-08,0001193125-13-046377,10-K,True,False,False,423.0,415.0,6.030685260261263,38.0,0.0,7849801.0,0.2765567675038597,0.11957844035471611,18,8,0.018912529550827423,0.0962962962962963,-0.007407407407407408,0.08148148148148149,0.04905660377358491,0.0,0.04150943396226415,0,0,0,265,135,5812,Shops
1093557,DEXCOM INC,2012,20121231,2013-02-21,0001193125-13-069590,10-K,True,False,False,735.0,730.0,6.594413459749778,51.0,1.0,9140046.0,0.42585283429835435,0.1628657735032325,16,5,0.006802721088435374,0.15178571428571427,-0.008928571428571428,0.026785714285714284,0.10465116279069768,0.0,0.023255813953488372,0,0,0,172,112,3841,Hlth
1322739,"EASTON-BELL SPORTS, INC.",2012,20121229,2013-03-28,0001193125-13-132571,10-K,False,False,False,645.0,645.0,6.470799503782602,55.0,0.0,12962074.0,0.0,0.0,22,0,0.0,,,,,,,0,0,0,0,0,3949,NoDur
1288776,Google Inc.,2012,20121231,2013-01-29,0001193125-13-028362,10-K,True,False,False,425.0,404.0,6.003887067106539,33.0,0.0,13018889.0,0.520895215601185,0.22003981025172828,19,21,0.04941176470588235,0.16875,-0.021875,0.046875,0.09210526315789473,0.0,0.024671052631578948,0,0,0,608,320,7370,BusEq
1337013,"InfuSystem Holdings, Inc",2012,20121231,2013-03-28,0001193125-13-130501,10-K,True,False,False,265.0,260.0,5.564520407322694,43.0,1.0,9093946.0,0.3361624772622209,0.12323089402714994,22,5,0.018867924528301886,0.13821138211382114,-0.016260162601626018,0.008130081300813009,0.07391304347826087,0.0,0.004347826086956522,0,0,0,230,123,3841,Hlth
1397911,LPL Financial Holdings Inc.,2012,20121231,2013-02-26,0001397911-13-000012,10-K,True,False,False,472.0,457.0,6.126869184114185,42.0,0.0,20112629.0,0.40737874197456825,0.17645542528600247,16,15,0.03177966101694915,0.1568627450980392,-0.011764705882352941,0.06666666666666667,0.08836206896551724,0.0,0.036637931034482756,1,1,0,464,255,6200,Money
1133421,NORTHROP GRUMMAN CORP /DE/,2012,20121231,2013-02-05,0001133421-13-000007,10-K,True,False,False,395.0,387.0,5.961005339623274,81.0,1.0,20509160.0,0.39682588368334487,0.1784094026421065,18,8,0.020253164556962026,0.20437956204379562,-0.0,0.0072992700729927005,0.11382113821138211,0.0,0.0040650406504065045,0,0,0,246,137,3812,BusEq
1022079,QUEST DIAGNOSTICS INC,2012,20121231,2013-02-27,0001022079-13-000014,10-K,True,False,False,467.0,454.0,6.12029741895095,31.0,0.0,22507524.0,0.46493968181790923,0.1790695103995235,17,13,0.027837259100642397,0.1638655462184874,-0.008403361344537815,0.004201680672268907,0.1015625,0.004201680672268907,0.0026041666666666665,0,0,0,384,238,8071,Hlth
791519,STAPLES INC,2012,20130202,2013-03-06,0000791519-13-000002,10-K,True,False,False,161.0,151.0,5.0238805208462765,19.0,0.0,25439079.0,0.39595386584083914,0.17867499428194497,22,10,0.062111801242236024,0.11046511627906977,-0.0,0.023255813953488372,0.0625,0.0,0.0125,0,0,0,320,172,5940,Shops
1336917,"Under Armour, Inc.",2012,20121231,2013-02-25,0001336917-13-000011,10-K,True,False,False,318.0,313.0,5.749392985908253,35.0,0.0,12255181.0,0.4570163149280667,0.15574430539683923,16,5,0.015723270440251572,0.16326530612244897,-0.01020408163265306,0.061224489795918366,0.09248554913294797,0.0,0.03468208092485549,0,0,0,173,98,2300,NoDur
1156039,"WELLPOINT, INC",2012,20121231,2013-02-22,0001193125-13-071165,10-K,True,False,False,396.0,394.0,5.978885764901122,33.0,1.0,30263441.0,0.4275198395989872,0.16083382147007025,17,2,0.005050505050505051,0.2289156626506024,-0.0,0.0963855421686747,0.12666666666666668,0.0,0.05333333333333334,0,0,0,150,83,6324,Money
1499268,Affinity Gaming,2012,20121231,2013-04-01,0001499268-13-000024,10-K,False,False,False,433.0,432.0,6.07073772800249,40.0,0.0,14754272.0,0.3183105217135374,0.07902133004582589,23,1,0.0023094688221709007,0.47058823529411764,-0.058823529411764705,0.11764705882352941,0.26666666666666666,0.0,0.06666666666666667,0,0,0,30,17,7011,Other
1037038,RALPH LAUREN CORP,2012,20130330,2013-05-23,0001037038-13-000009,10-K,True,False,False,354.0,344.0,5.84354441703136,32.0,0.0,21452464.0,0.4887187994381785,0.21468302880608459,20,10,0.02824858757062147,0.1694915254237288,-0.00423728813559322,0.09322033898305085,0.09876543209876543,0.0,0.05432098765432099,0,0,0,405,236,2320,NoDur
900075,COPART INC,2013,20130731,2013-09-30,0001145443-13-001938,10-K,True,False,False,351.0,346.0,5.849324779946859,42.0,0.0,10343683.0,0.38050164794005203,0.1625123092952258,18,5,0.014245014245014245,0.1717171717171717,-0.010101010101010102,0.020202020202020204,0.09550561797752809,0.0,0.011235955056179775,0,0,0,178,99,5500,Shops
868857,AECOM TECHNOLOGY CORP,2013,20130930,2013-11-13,0001047469-13-010484,10-K,True,False,False,296.0,290.0,5.673323267171493,43.0,0.0,17149048.0,0.45652788042310216,0.17807228566540428,17,6,0.02027027027027027,0.21978021978021978,-0.01098901098901099,0.02197802197802198,0.12804878048780488,0.0,0.012195121951219513,0,0,0,164,91,8711,Other
1312073,"VERIFONE SYSTEMS, INC.",2013,20131031,2013-12-19,0001312073-13-000049,10-K,True,False,False,720.0,700.0,6.55250788703459,49.0,0.0,19622241.0,0.5493223182481606,0.19251177932617236,21,20,0.027777777777777776,0.10764872521246459,-0.0084985835694051,0.056657223796033995,0.058646616541353384,0.0,0.03007518796992481,0,0,0,665,353,3578,BusEq
896262,AMEDISYS INC,2013,20131231,2014-03-12,0001193125-14-095238,10-K,True,False,False,561.0,549.0,6.309918278226516,69.0,1.0,13248913.0,0.4459279879976117,0.17591864164000268,25,12,0.0213903743315508,0.19704433497536947,-0.009852216748768473,0.06403940886699508,0.10966057441253264,0.0,0.033942558746736295,0,0,0,383,203,8082,Hlth
1068875,"BLUCORA, INC.",2013,20131231,2014-02-27,0001193125-14-072914,10-K,True,False,False,577.0,551.0,6.313548046277095,52.0,1.0,13045256.0,0.48055888803124547,0.1577708357599189,25,26,0.045060658578856154,0.11940298507462686,-0.0021321961620469083,0.03411513859275053,0.06956521739130435,0.0,0.01987577639751553,0,0,0,805,469,6199,Money
21344,COCA COLA CO,2013,20131231,2014-02-27,0000021344-14-000008,10-K,True,False,False,261.0,246.0,5.5093883366279774,38.0,0.0,34451556.0,0.47633582399926916,0.17696027773875803,25,15,0.05747126436781609,0.1588447653429603,-0.010830324909747292,0.036101083032490974,0.09183673469387756,0.0,0.02040816326530612,1,1,0,490,277,2080,NoDur
1465112,DIRECTV,2013,20131231,2014-02-24,0001047469-14-001182,10-K,True,False,False,330.0,317.0,5.762051382780177,37.0,0.0,27759663.0,0.4801947838755081,0.19099318359494166,22,13,0.03939393939393939,0.14285714285714285,-0.022321428571428572,0.013392857142857142,0.08,0.0,0.0075,0,0,0,400,224,4899,Telcm
33185,EQUIFAX INC,2013,20131231,2014-02-28,0001144204-14-012238,10-K,True,False,False,189.0,179.0,5.19295685089021,23.0,1.0,23023233.0,0.5122709174828004,0.2059615165563882,27,10,0.05291005291005291,0.1453900709219858,-0.0070921985815602835,0.0425531914893617,0.08266129032258064,0.0,0.024193548387096774,0,0,0,496,282,7320,Other
45947,HARTFORD LIFE INSURANCE CO,2013,20131231,2014-02-28,0000045947-14-000003,10-K,False,True,False,291.0,281.0,5.641907070938114,31.0,1.0,38345552.0,0.422204957561063,0.18866293566729778,27,10,0.03436426116838488,0.16019417475728157,-0.019417475728155338,0.04854368932038835,0.08753315649867374,0.0,0.026525198938992044,0,0,0,377,206,6311,Money
1337013,"InfuSystem Holdings, Inc",2013,20131231,2014-03-11,0001193125-14-092767,10-K,True,False,False,278.0,273.0,5.6131281063880705,47.0,1.0,6877097.0,0.32692191223096523,0.12295100505222178,26,5,0.017985611510791366,0.1574074074074074,-0.018518518518518517,0.009259259259259259,0.08333333333333333,0.0,0.004901960784313725,0,0,0,204,108,3841,Hlth
1397911,LPL Financial Holdings Inc.,2013,20131231,2014-02-26,0001397911-14-000038,10-K,True,False,False,481.0,468.0,6.150602768446279,42.0,0.0,18640688.0,0.35616467976393307,0.16404561720078661,24,13,0.02702702702702703,0.16170212765957448,-0.00851063829787234,0.06382978723404255,0.09069767441860466,0.0,0.03488372093023256,1,1,0,430,235,6200,Money
1275158,NOODLES & Co,2013,20131231,2014-03-07,0001275158-14-000011,10-K,True,False,False,439.0,436.0,6.07993319509559,44.0,0.0,9796701.0,0.29309493533667236,0.09084976031098074,26,3,0.00683371298405467,0.21568627450980393,-0.0,0.09803921568627451,0.1111111111111111,0.0,0.050505050505050504,0,0,0,99,51,5812,Shops
1022079,QUEST DIAGNOSTICS INC,2013,20131231,2014-02-18,0001022079-14-000013,10-K,True,False,False,432.0,420.0,6.042632833682381,28.0,0.0,23027919.0,0.416612280002982,0.1623217229307886,25,12,0.027777777777777776,0.15165876777251186,-0.009478672985781991,0.004739336492890996,0.09467455621301775,0.004739336492890996,0.0029585798816568047,0,0,0,338,211,8071,Hlth
1430602,"Scripps Networks Interactive, Inc.",2013,20131231,2014-03-03,0001193125-14-080590,10-K,True,False,False,106.0,100.0,4.61512051684126,14.0,0.0,14243976.0,0.3876345567584413,0.15801968891264065,25,6,0.05660377358490566,0.140625,-0.03125,0.03125,0.07851239669421488,0.0,0.01652892561983471,0,0,0,242,128,4841,Telcm
714560,US AIRWAYS INC,2013,20131231,2014-02-28,0001193125-14-074631,10-K,True,False,False,503.0,486.0,6.18826412308259,41.0,0.0,22976389.0,0.48893949526724517,0.20447551976011072,27,17,0.033797216699801194,0.16272189349112426,-0.020710059171597635,0.047337278106508875,0.09411764705882353,0.0029585798816568047,0.02689075630252101,0,0,0,595,338,4512,Other
1156039,"WELLPOINT, INC",2013,20131231,2014-02-20,0001156039-14-000003,10-K,True,False,False,392.0,382.0,5.948034989180646,34.0,1.0,36261344.0,0.4826368662991396,0.16411575710183382,25,10,0.025510204081632654,0.14432989690721648,-0.006872852233676976,0.044673539518900345,0.0825147347740668,0.0,0.025540275049115914,1,1,0,509,291,6324,Money
1503518,"21st Century Oncology Holdings, Inc.",2013,20131231,2014-05-01,0001047469-14-004488,10-K,False,False,False,597.0,593.0,6.386879319362645,48.0,0.0,53877980.0,0.4367532650372367,0.15456940274821007,29,4,0.006700167504187605,0.18,-0.0,0.0,0.09278350515463918,0.0,0.0,0,0,0,97,50,8011,Hlth
1528930,"JTH Holding, Inc.",2013,20140430,2014-06-26,0001528930-14-000029,10-K,True,False,False,506.0,499.0,6.214608098422191,59.0,1.0,17392178.0,0.36596790205633034,0.14451133132687488,36,7,0.01383399209486166,0.19827586206896552,-0.0,0.06896551724137931,0.11013215859030837,0.0,0.03524229074889868,1,1,0,227,116,6794,Money
95521,SUPERVALU INC,2013,20140222,2014-04-23,0001193125-14-154989,10-K,True,False,False,233.0,212.0,5.3612921657094255,19.0,0.0,16984056.0,0.47581671645357265,0.1800113814806116,26,21,0.09012875536480687,0.09560723514211886,-0.0103359173126615,0.028423772609819122,0.0549777117384844,0.0,0.01634472511144131,0,0,0,673,387,5141,Shops
906192,"SRA INTERNATIONAL, INC.",2014,20140630,2014-08-08,0000906192-14-000011,10-K,False,False,False,360.0,343.0,5.840641657373398,36.0,1.0,11866254.0,0.47599461001262355,0.18901905816055473,38,17,0.04722222222222222,0.1992619926199262,-0.0,0.05166051660516605,0.10546875,0.0,0.02734375,0,0,0,512,271,7370,BusEq
868611,SONIC CORP,2014,20140831,2014-10-24,0000868611-14-000054,10-K,True,False,False,183.0,178.0,5.187385805840755,17.0,0.0,12365214.0,0.4292871780412228,0.14312960086000243,40,5,0.0273224043715847,0.12195121951219512,-0.0,0.036585365853658534,0.06666666666666667,0.0,0.02,0,0,0,150,82,5812,Shops
796343,ADOBE SYSTEMS INC,2014,20141128,2015-01-20,0000796343-15-000022,10-K,True,False,False,421.0,378.0,5.937536205082426,27.0,1.0,30421479.0,0.5403770093447483,0.1763941391250866,41,43,0.1021377672209026,0.16022099447513813,-0.009944751381215469,0.023204419889502764,0.08680142687277051,0.0,0.01248513674197384,0,0,0,1682,905,7372,BusEq
732717,AT&T INC.,2014,20141231,2015-02-20,0000732717-15-000016,10-K,True,False,False,53.0,52.0,3.970291913552122,3.0,0.0,23806928.0,0.21573550499683647,0.0729565822563449,35,1,0.018867924528301886,0.17142857142857143,-0.0,0.02857142857142857,0.11320754716981132,0.0,0.018867924528301886,0,0,0,53,35,4813,Telcm
885725,BOSTON SCIENTIFIC CORP,2014,20141231,2015-02-25,0000885725-15-000006,10-K,True,False,False,372.0,361.0,5.8916442118257715,30.0,1.0,26791348.0,0.5276397004287902,0.20859564691102894,38,11,0.02956989247311828,0.16228070175438597,-0.0043859649122807015,0.03508771929824561,0.0925,0.0,0.0225,0,0,0,400,228,3841,Hlth
1108109,COMMUNITY HEALTH SYSTEMS INC,2014,20141231,2015-02-25,0001193125-15-062634,10-K,True,False,False,318.0,307.0,5.730099782973574,36.0,0.0,55053195.0,0.455063785936232,0.17687984282518812,37,11,0.03459119496855346,0.1005586592178771,-0.0,0.061452513966480445,0.05732484076433121,0.0,0.03503184713375796,0,0,0,314,179,8062,Hlth
29905,DOVER Corp,2014,20141231,2015-02-13,0000029905-15-000007,10-K,True,False,False,167.0,162.0,5.093750200806762,34.0,1.0,30147391.0,0.42765216581679755,0.18262553031366588,39,5,0.029940119760479042,0.16279069767441862,-0.046511627906976744,0.007751937984496124,0.0945945945945946,0.0,0.0045045045045045045,0,0,0,222,129,3530,Manuf
886982,GOLDMAN SACHS GROUP INC,2014,20141231,2015-02-23,0001193125-15-056785,10-K,True,False,False,401.0,382.0,5.948034989180646,27.0,0.0,,0.45706910613876467,0.1959064868067347,35,19,0.04738154613466334,0.1078838174273859,-0.006224066390041493,0.03734439834024896,0.06097560975609756,0.002074688796680498,0.019955654101995565,1,1,0,902,482,6211,Money
4447,HESS CORP,2014,20141231,2015-02-27,0001564590-15-001040,10-K,True,False,False,9132.0,9125.0,9.118882761487347,3374.0,0.0,35820453.0,0.39103375984839717,0.14051954041269515,38,7,0.0007665352606219887,0.14166666666666666,-0.016666666666666666,0.008333333333333333,0.09004739336492891,0.0,0.004739336492890996,0,0,0,211,120,2911,Enrgy
